"X","Y","clc_quartier","clc_secteur","haut_tot","haut_tronc","tronc_diam","fk_arb_etat","fk_stadedev","fk_port","fk_pied","fk_situation","fk_revetement","commentaire_environnement","dte_plantation","age_estim","fk_prec_estim","clc_nbr_diag","dte_abattage","fk_nomtech","villeca","feuillage","remarquable","src_geo"
1718952.978,8292845.2327,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,4,130,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1718965.5901,8292854.3475,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,4,135,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1718971.6176,8292858.4728,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,2,145,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1718997.3302,8292876.9131,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,2,130,"EN PLACE","adulte","réduit relâché","fosse arbre","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719005.5106,8292882.8692,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,3,110,"EN PLACE","adulte","réduit relâché","fosse arbre","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719038.6439,8292905.8604,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,2,100,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719055.0921,8292917.4756,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,3,165,"EN PLACE","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719082.2352,8292936.6431,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,5,105,"EN PLACE","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719095.0711,8292945.5028,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,3,140,"EN PLACE","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719105.2226,8292952.8013,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,2,100,"EN PLACE","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719113.8402,8292958.9614,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,3,115,"EN PLACE","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719125.6505,8292967.2051,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,2,120,"EN PLACE","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719139.1159,8292976.714,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,4,125,"EN PLACE","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719151.0889,8292985.1417,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,4,115,"EN PLACE","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719163.6797,8292994.1455,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,5,135,"EN PLACE","adulte","réduit relâché","Bande de terre","Alignement","Non","RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719188.4504,8293011.4399,"Quartier Saint-Martin - Oëstres","Rue de Paris",11,3,150,"SUPPRIMÉ","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,50,10,2,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719213.9349,8293030.7437,"Quartier Saint-Martin - Oëstres","Rue de Paris",11,3,155,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719250.4897,8293055.1037,"Quartier Saint-Martin - Oëstres","Rue de Paris",11,2,135,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719296.9667,8293087.062,"Quartier Saint-Martin - Oëstres","Rue de Paris",10,4,125,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719334.3983,8293113.3737,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,4,95,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719349.3084,8293123.5282,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,2,94,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719375.2081,8293141.5524,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,3,110,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719487.9291,8293967.459,"Quartier Saint-Martin - Oëstres","Rue Jean Mermoz",13,4,160,"EN PLACE","adulte","réduit relâché","gazon","Isolé","Non","RAS",NA,50,10,1,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719388.7265,8293150.8854,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,2,110,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719416.6301,8293170.1323,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,2,105,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719462.8471,8293201.896,"Quartier Saint-Martin - Oëstres","Rue de Paris",7,2,100,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719468.2377,8293205.7376,"Quartier Saint-Martin - Oëstres","Rue de Paris",8,2,90,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719474.741,8293209.8629,"Quartier Saint-Martin - Oëstres","Rue de Paris",8,2,90,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719485.9963,8293217.7114,"Quartier Saint-Martin - Oëstres","Rue de Paris",8,2,85,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719500.2604,8293227.6103,"Quartier Saint-Martin - Oëstres","Rue de Paris",8,2,95,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719504.9792,8293230.9457,"Quartier Saint-Martin - Oëstres","Rue de Paris",8,2,70,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719515.2261,8293238.1885,"Quartier Saint-Martin - Oëstres","Rue de Paris",8,2,85,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719520.0883,8293241.66,"Quartier Saint-Martin - Oëstres","Rue de Paris",8,2,70,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719525.9572,8293245.6267,"Quartier Saint-Martin - Oëstres","Rue de Paris",8,2,65,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719529.9226,8293248.6412,"Quartier Saint-Martin - Oëstres","Rue de Paris",8,2,65,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719545.5866,8293259.9226,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,2,120,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719550.0278,8293263.5718,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,2,100,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719554.7863,8293266.7451,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,2,75,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719559.3862,8293270.553,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,2,90,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719563.9861,8293273.8848,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,2,75,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719569.2091,8293277.3546,"Quartier Saint-Martin - Oëstres","Rue de Paris",9,2,115,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719474.3092,8293946.9184,"Quartier Saint-Martin - Oëstres","Rue Jean Mermoz",12,3,160,"Essouché","adulte","réduit relâché","gazon","Isolé","Non","RAS",NA,50,10,1,2012-07-01,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719466.3436,8293958.549,"Quartier Saint-Martin - Oëstres","Rue Jean Mermoz",12,3,185,"EN PLACE","adulte","réduit relâché","gazon","Isolé","Non","RAS",NA,50,10,2,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719478.8123,8293967.5626,"Quartier Saint-Martin - Oëstres","Rue Jean Mermoz",13,4,155,"EN PLACE","adulte","réduit relâché","gazon","Isolé","Non","RAS",NA,50,10,1,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719488.9775,8293963.4772,"Quartier Saint-Martin - Oëstres","Rue Jean Mermoz",13,4,155,"Essouché","adulte","réduit relâché","gazon","Isolé","Non","RAS",NA,50,10,2,2012-07-01,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1721537.1722,8295807.3182,"Quartier de l'Europe","Avenue Robert Schuman",9,2,195,"SUPPRIMÉ","adulte","semi libre","Bande de terre","Alignement","Non","RAS",NA,50,10,1,2017-10-31,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721531.7318,8295803.5475,"Quartier de l'Europe","Avenue Robert Schuman",8,2,120,"REMPLACÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,1,2015-03-01,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721525.8882,8295799.5639,"Quartier de l'Europe","Avenue Robert Schuman",9,2,180,"REMPLACÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,2,2015-03-01,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721511.9131,8295791.2158,"Quartier de l'Europe","Avenue Robert Schuman",9,2,190,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,1,2017-10-31,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721505.0905,8295786.1644,"Quartier de l'Europe","Avenue Robert Schuman",10,2,150,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,2,2017-10-31,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721499.8781,8295782.6382,"Quartier de l'Europe","Avenue Robert Schuman",6,2,115,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,1,2017-10-31,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721489.2435,8295775.2899,"Quartier de l'Europe","Avenue Robert Schuman",11,2,150,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,1,2017-10-31,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721483.0452,8295771.0986,"Quartier de l'Europe","Avenue Robert Schuman",11,2,190,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,1,2017-10-31,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721475.6453,8295765.974,"Quartier de l'Europe","Avenue Robert Schuman",11,2,175,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,1,2017-10-31,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721465.0963,8295758.663,"Quartier de l'Europe","Avenue Robert Schuman",11,2,185,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,1,2017-10-31,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721458.9025,8295754.4251,"Quartier de l'Europe","Avenue Robert Schuman",11,2,155,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,1,2017-10-31,"CATBIG","VILLE","Feuillu",FALSE,"Orthophoto"
1721410.8712,8295894.0118,"Quartier de l'Europe","Ecole primaire Pierre Laroche",14,2,120,"SUPPRIMÉ","adulte","réduit","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721414.9594,8295896.9177,"Quartier de l'Europe","Ecole primaire Pierre Laroche",14,2,110,"SUPPRIMÉ","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721419.4294,8295899.8607,"Quartier de l'Europe","Ecole primaire Pierre Laroche",13,3,110,"SUPPRIMÉ","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721423.2214,8295902.7095,"Quartier de l'Europe","Ecole primaire Pierre Laroche",14,4,120,"SUPPRIMÉ","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721427.7636,8295905.753,"Quartier de l'Europe","Ecole primaire Pierre Laroche",14,2,125,"SUPPRIMÉ","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721444.8666,8295881.9828,"Quartier de l'Europe","Ecole primaire Pierre Laroche",13,4,115,"SUPPRIMÉ","adulte","réduit relâché","Bande de terre","Alignement","Non","RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721440.9013,8295878.8888,"Quartier de l'Europe","Ecole primaire Pierre Laroche",14,4,110,"SUPPRIMÉ","adulte","réduit relâché","Bande de terre","Alignement","Non","RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721436.6187,8295875.8742,"Quartier de l'Europe","Ecole primaire Pierre Laroche",14,4,115,"SUPPRIMÉ","adulte","réduit relâché","Bande de terre","Alignement","Non","RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721432.7327,8295872.8596,"Quartier de l'Europe","Ecole primaire Pierre Laroche",13,4,125,"SUPPRIMÉ","adulte","réduit relâché","Bande de terre","Alignement","Non","RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721195.0941,8294563.6709,"Quartier Remicourt","Parc des Champs-Elysées",24,9,245,"Essouché","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,2012-08-01,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1721428.4502,8295869.8451,"Quartier de l'Europe","Ecole primaire Pierre Laroche",14,4,120,"SUPPRIMÉ","adulte","réduit relâché","Bande de terre","Alignement","Non","RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721424.4849,8295866.6718,"Quartier de l'Europe","Ecole primaire Pierre Laroche",14,4,150,"SUPPRIMÉ","adulte","réduit relâché","Bande de terre","Alignement","Non","RAS",NA,50,10,1,2017-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721118.786,8294589.5801,"Quartier Remicourt","Parc des Champs-Elysées",24,11,215,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721123.6406,8294583.1741,"Quartier Remicourt","Parc des Champs-Elysées",24,12,210,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721127.9128,8294576.5739,"Quartier Remicourt","Parc des Champs-Elysées",21,13,210,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721137.0394,8294563.1793,"Quartier Remicourt","Parc des Champs-Elysées",24,13,190,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721140.9233,8294556.3849,"Quartier Remicourt","Parc des Champs-Elysées",24,13,215,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721145.3941,8294550.7482,"Quartier Remicourt","Parc des Champs-Elysées",24,12,195,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721150.0219,8294544.0732,"Quartier Remicourt","Parc des Champs-Elysées",25,13,210,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721154.5836,8294537.0676,"Quartier Remicourt","Parc des Champs-Elysées",24,14,195,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721159.4096,8294530.3265,"Quartier Remicourt","Parc des Champs-Elysées",24,14,205,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721164.8298,8294528.8732,"Quartier Remicourt","Parc des Champs-Elysées",20,14,180,"Essouché","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,2012-08-01,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721160.202,8294535.8126,"Quartier Remicourt","Parc des Champs-Elysées",23,13,190,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721150.9464,8294549.6915,"Quartier Remicourt","Parc des Champs-Elysées",24,13,190,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721146.4508,8294556.2344,"Quartier Remicourt","Parc des Champs-Elysées",24,13,200,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721137.8564,8294568.9897,"Quartier Remicourt","Parc des Champs-Elysées",24,13,225,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721128.667,8294582.2737,"Quartier Remicourt","Parc des Champs-Elysées",24,16,175,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,3,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721124.2375,8294589.1471,"Quartier Remicourt","Parc des Champs-Elysées",24,13,190,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,1,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721135.3421,8294586.571,"Quartier Remicourt","Parc des Champs-Elysées",19,11,200,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,1,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721149.0271,8294566.2154,"Quartier Remicourt","Parc des Champs-Elysées",23,10,220,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721162.2493,8294547.2476,"Quartier Remicourt","Parc des Champs-Elysées",25,14,215,"Essouché","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,1,2012-08-01,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721167.9338,8294546.0587,"Quartier Remicourt","Parc des Champs-Elysées",24,10,220,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,1,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721168.5279,8294551.2805,"Quartier Remicourt","Parc des Champs-Elysées",24,10,260,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,130,30,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721159.3385,8294564.4322,"Quartier Remicourt","Parc des Champs-Elysées",23,10,195,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,1,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721141.7529,8294590.9344,"Quartier Remicourt","Parc des Champs-Elysées",24,8,190,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,1,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721137.2572,8294597.7416,"Quartier Remicourt","Parc des Champs-Elysées",18,8,185,"Essouché","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,1,2012-08-01,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721112.3862,8294634.4875,"Quartier Remicourt","Parc des Champs-Elysées",20,8,205,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,80,20,2,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
